id	gene_short_name	locus	normal_FPKM	sorafenib-resistant_FPKM
XLOC_024150	-	chr5:103209771-103212887	1.00967	0.623749
XLOC_024151	-	chr5:104115683-104119662	0.750508	1.0316
XLOC_024152	-	chr5:104120977-104123714	0.563987	0.905782
XLOC_024153	-	chr5:104124446-104130744	1.97906	1.81314
XLOC_024154	-	chr5:104161686-104163497	0.285749	0.26707
XLOC_024155	-	chr5:104193699-104195802	0.638458	0.980245
XLOC_024156	-	chr5:104225028-104226484	0.773205	1.11059
XLOC_024157	-	chr5:104242734-104243419	0.171073	0.674865
XLOC_024158	-	chr5:104246921-104249988	0.755772	1.44753
XLOC_024159	-	chr5:104276819-104277860	0.357834	0.554473
XLOC_024160	-	chr5:104301777-104302833	0.377137	0.647128
XLOC_024161	-	chr5:104403205-104429544	0.0432364	0.833125
XLOC_024162	-	chr5:104434045-104434999	0.923346	0.0215218
XLOC_024163	-	chr5:104442886-104444179	0.541555	0.0770811
XLOC_024164	-	chr5:104483769-104484623	0.0839336	0.460027
XLOC_024165	-	chr5:104491309-104492393	0	0.913981
XLOC_024166	-	chr5:104827016-104828066	0.760768	0
XLOC_024167	-	chr5:106301213-106302948	0	0.534787
XLOC_024168	-	chr5:106331457-106332880	0	0.126265
XLOC_024169	-	chr5:107364018-107364990	0	0.880337
XLOC_024170	-	chr5:115186762-115187757	0.231611	0.511792
XLOC_024171	-	chr5:115188904-115190348	0.0155241	0.333787
XLOC_024172	-	chr5:115193817-115195586	0.0121167	0.15302
XLOC_024173	-	chr5:115203736-115205862	4.51714	2.67791
XLOC_024174	-	chr5:115934315-115935562	0.211829	0
XLOC_024175	-	chr5:116652218-116652641	0	1.40661
XLOC_024176	-	chr5:118279776-118281120	0	0.230427
XLOC_024177	-	chr5:118736815-118738412	0.0532198	0.471813
XLOC_024178	-	chr5:120434610-120435722	0	0.468544
XLOC_024179	-	chr5:126496170-126498597	0.80437	1.05063
XLOC_024180	-	chr5:127936326-127937920	0.0686025	0.250786
XLOC_024181	-	chr5:127940540-127941502	2.56548	3.05077
XLOC_024182	-	chr5:128206507-128208306	0.351162	0.0539967
XLOC_024183	-	chr5:129392689-129393876	0.592407	0.664979
XLOC_024184	-	chr5:129904016-130689616	1.66094	0
XLOC_024185	-	chr5:129904016-130689616	0	0.346676
XLOC_024186	-	chr5:129904016-130689616	0.0858559	0.424436
XLOC_024187	-	chr5:129904016-130689616	0.0504979	1.07914
XLOC_024188	-	chr5:132093192-132095623	0.22502	0
XLOC_024189	JADE2	chr5:134524374-134583230	0.942172	0.152471
XLOC_024190	-	chr5:136512621-136513424	0.101576	0.36186
XLOC_024191	-	chr5:136754366-136755418	0.510391	0.0692964
XLOC_024192	-	chr5:138543444-138544178	0.545734	1.358
XLOC_024193	-	chr5:140102921-140120290	0.250669	0.259888
XLOC_024194	-	chr5:141084887-141086987	0.441958	0.0873086
XLOC_024195	-	chr5:141107471-141108520	0.122742	0.766545
XLOC_024196	-	chr5:141327646-141328873	0.30031	0.0921957
XLOC_024197	-	chr5:141923123-141923707	0.424462	1.31518
XLOC_024198	-	chr5:142165464-142168326	0.391785	0.653639
XLOC_024199	-	chr5:142168449-142169556	0.301395	0.0301952
XLOC_024200	-	chr5:145560521-145561719	0.112057	0.377715
XLOC_024201	-	chr5:145936562-146081775	0.790994	0.449717
XLOC_024202	-	chr5:146293532-146294624	0.728091	0.360876
XLOC_024203	-	chr5:147948792-148137362	0.0416527	0.239286
XLOC_024204	-	chr5:148200356-148201110	0	0.898529
XLOC_024205	-	chr5:148446449-148448261	0.181282	0.103433
XLOC_024206	-	chr5:148826592-148960996	0.469209	0.332905
XLOC_024207	-	chr5:149491427-149492339	0.0677561	0.44607
XLOC_024208	-	chr5:151173628-151175359	0.154703	0.0632267
XLOC_024209	-	chr5:159246783-159247926	0.335603	0.109084
XLOC_024210	-	chr5:160563117-160929415	0.732955	0.04115
XLOC_024211	-	chr5:160563117-160929415	0.837786	0
XLOC_024212	-	chr5:173781534-173782328	0.0517088	0.494957
XLOC_024213	-	chr5:176378843-176380587	0.451808	1.39292
XLOC_024214	-	chr5:176446712-176448118	0.110622	0.384209
XLOC_024215	-	chr5:177314256-177315892	0.134366	0.524318
XLOC_024216	-	chr5:177554678-177555292	1.57025	0.536236
XLOC_024217	-	chr5:179529617-179531005	0.235633	0.355508
XLOC_024218	-	chr5:179788243-179788895	0.161937	0.794071
XLOC_024219	-	chr5:179911802-179913665	0.369679	0.299657
XLOC_024220	-	chr5:180078384-180081555	0.379644	0.224123
XLOC_024221	-	chr5:180293976-180295134	0.681604	0.414251
XLOC_024222	-	chr5:180810221-180811379	0.666068	0.731718
XLOC_024223	MRPS36	chr5_GL339449v2_alt:927-13338	0	0
XLOC_024224	CDK7	chr5_GL339449v2_alt:17974-60596	0	0
XLOC_024225	RAD17	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024226	MARVELD2	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024227	LOC647859	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024228	"GTF2H2B,GTF2H2C,GTF2H2C_2"	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024229	NAIP	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024230	"GUSBP3,GUSBP9"	chr5_GL339449v2_alt:847123-918175	0	0
XLOC_024231	LOC100272216	chr5_GL339449v2_alt:920681-926772	0	0
XLOC_024232	PMCHL2	chr5_GL339449v2_alt:1374287-1384497	0	0
XLOC_024233	BDP1	chr5_GL339449v2_alt:1454099-1566307	0	0
XLOC_024234	CCDC125	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024235	"GUSBP3,GUSBP9,SMA4,SMA5"	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024236	"AK6,TAF9"	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024237	SMN2	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024238	SERF1A	chr5_GL339449v2_alt:63866-712608	0	0
XLOC_024239	LOC441081	chr5_GL339449v2_alt:920681-926772	0	0
XLOC_024240	SMA4	chr5_GL339449v2_alt:938880-939864	0	0
XLOC_024241	"GTF2H2B,GTF2H2C,GTF2H2C_2"	chr5_GL339449v2_alt:962950-997920	0	0
XLOC_024242	"GUSBP9,SMA4"	chr5_GL339449v2_alt:1069426-1288202	0	0
XLOC_024243	LOC101929645	chr5_GL949742v1_alt:28731-45615	0	0
XLOC_024244	LOC101929660	chr5_GL949742v1_alt:115885-145361	0	0
XLOC_024245	LPCAT1	chr5_KI270791v1_alt:8166-48346	0	0
XLOC_024246	SLC6A3	chr5_KI270791v1_alt:64344-121219	0	0
XLOC_024247	LINC01511	chr5_KI270791v1_alt:133935-150427	0	0
XLOC_024248	CLPTM1L	chr5_KI270791v1_alt:169121-195710	0	0
XLOC_024249	NKD2	chr5_KI270792v1_alt:27468-57319	0	0
XLOC_024250	LOC100506688	chr5_KI270792v1_alt:5683-15847	0	0
XLOC_024251	SLC12A7	chr5_KI270792v1_alt:68882-129739	0	0
XLOC_024252	MIR4635	chr5_KI270792v1_alt:68882-129739	0	0
XLOC_024253	LOC100996325	chr5_KI270793v1_alt:14686-24728	0	0
XLOC_024254	MIR4456	chr5_KI270793v1_alt:92688-92731	0	0
XLOC_024255	RXFP3	chr5_KI270794v1_alt:137707-140240	0	0
XLOC_024256	SLC45A2	chr5_KI270794v1_alt:145937-155829	0	0
XLOC_024257	LOC728554	chr5_KI270795v1_alt:9796-18804	0	0
XLOC_024258	PROP1	chr5_KI270795v1_alt:130717-131533	0	0
XLOC_024259	LOC101927421	chr5_KI270796v1_alt:45884-88269	0	0
XLOC_024260	"GUSBP3,GUSBP9,SMA4"	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024261	LOC100272216	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024262	SERF1A	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024263	SMN2	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024264	SERF1A	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024265	SMN2	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024266	PMCHL2	chr5_KI270897v1_alt:905762-915972	0	0
XLOC_024267	BDP1	chr5_KI270897v1_alt:985598-1097797	0	0
XLOC_024268	LOC441081	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024269	"GUSBP3,SMA4,SMA5"	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024270	NAIP	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024271	"GTF2H2B,GTF2H2C,GTF2H2C_2"	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024272	NAIP	chr5_KI270897v1_alt:49475-819690	0	0
XLOC_024273	LOC728554	chr5_KI270898v1_alt:9796-18804	0	0
XLOC_024274	PROP1	chr5_KI270898v1_alt:127080-130957	0	0
XLOC_024275	DUSP22	chr6:292056-351357	18.4375	11.0423
XLOC_024276	IRF4	chr6:391738-411443	0.203171	0.346325
XLOC_024277	LOC101927691	chr6:868497-876613	0.0167649	0
XLOC_024278	FOXQ1	chr6:1312439-1314758	4.61784	2.33879
XLOC_024279	FOXF2	chr6:1389833-1395597	0.113416	0.0505734
XLOC_024280	FOXCUT	chr6:1605530-1607356	0.0612074	0.20077
XLOC_024281	FOXC1	chr6:1610445-1613894	2.75267	1.29814
XLOC_024282	GMDS-AS1	chr6:2245752-2484561	3.1823	4.08365
XLOC_024283	WRNIP1	chr6:2765358-2785747	33.635	19.9917
XLOC_024284	LOC101927730	chr6:2883987-2903312	0	0
XLOC_024285	LINC01011	chr6:2987966-2991171	0.98124	1.28984
XLOC_024286	NQO2	chr6:2999815-3025285	35.5107	33.8365
XLOC_024287	RIPK1	chr6:3063837-3115187	8.90595	8.94681
XLOC_024288	BPHL	chr6:3118375-3153198	22.881	21.5741
XLOC_024289	PSMG4	chr6:3258927-3268066	28.9146	27.2233
XLOC_024290	FAM50B	chr6:3849397-3851317	14.1129	0.805916
XLOC_024291	PRPF4B	chr6:4021094-4064983	11.8675	12.2872
XLOC_024292	C6orf201	chr6:4068358-4135597	0.0950991	0.103235
XLOC_024293	LOC100507506	chr6:4136071-4157385	0.130302	0.101397
XLOC_024294	MIR7641-2	chr6:4428001-4428051	0	0
XLOC_024295	KU-MEL-3	chr6:4610564-4611919	0	0
XLOC_024296	CDYL	chr6:4706158-4955544	4.8551	3.7655
XLOC_024297	LOC100129461	chr6:4995045-5261281	1.05613	1.82906
XLOC_024298	PPP1R3G	chr6:4995045-5261281	4.06546	4.31506
XLOC_024299	FARS2	chr6:5261350-5771583	17.4676	13.656
XLOC_024300	MIR5683	chr6:6144077-6320691	0	0
XLOC_024301	LY86	chr6:6346464-6654983	1.09038	7.35716
XLOC_024302	-	chr6:6724808-6729430	0.444938	0.407449
XLOC_024303	RREB1	chr6:7107596-7251983	9.51369	7.48528
XLOC_024304	RIOK1	chr6:7389828-7418038	9.62847	9.82668
XLOC_024305	DSP	chr6:7540236-7586713	29.7474	22.9578
XLOC_024306	SNRNP48	chr6:7590198-7611967	4.04716	4.31387
XLOC_024307	BMP6	chr6:7726777-8102595	2.31736	0.154716
XLOC_024308	PIP5K1P1	chr6:7726777-8102595	0	0.0159178
XLOC_024309	LOC100506207	chr6:8435622-8785445	0.639231	0.0664119
XLOC_024310	HULC	chr6:8435622-8785445	935.688	527.834
XLOC_024311	-	chr6:8927184-8940785	0.52633	0.140023
XLOC_024312	TFAP2A-AS1	chr6:10396682-10419564	0.504986	0.653326
XLOC_024313	MIR5689	chr6:10439716-10439794	0	0
XLOC_024314	GCNT2	chr6:10521334-10629369	4.33104	3.7283
XLOC_024315	PAK1IP1	chr6:10694954-10709737	15.4521	16.5603
XLOC_024316	TMEM14C	chr6:10722914-10731129	127.822	131.769
XLOC_024317	TMEM14B	chr6:10747758-10759773	131.691	128.73
XLOC_024318	SYCP2L	chr6:10886830-10974308	0.0195809	0.0853133
XLOC_024319	ELOVL2-AS1	chr6:10980757-11079144	1.1972	0.909285
XLOC_024320	SMIM13	chr6:11094032-11138736	5.24238	3.97079
XLOC_024321	TMEM170B	chr6:11537706-11583524	3.05867	1.80954
XLOC_024322	-	chr6:12001943-12009073	0.427693	0.492526
XLOC_024323	HIVEP1	chr6:12012020-12164999	4.72862	2.74337
XLOC_024324	EDN1	chr6:12261280-12297194	10.415	2.33421
XLOC_024325	PHACTR1	chr6:12716804-13328583	0.464169	0.418136
XLOC_024326	"NOL7,SIRT5"	chr6:13574221-13711809	96.6762	80.8664
XLOC_024327	RNF182	chr6:13924445-13980009	0.0707533	0.0377603
XLOC_024328	CD83	chr6:14117255-14136917	1.99572	2.50091
XLOC_024329	JARID2	chr6:15245529-15522042	2.61974	2.77118
XLOC_024330	MYLIP	chr6:16129085-16148250	2.7292	2.42887
XLOC_024331	MIR4639	chr6:16129085-16148250	0	0
XLOC_024332	GMPR	chr6:16238579-16295549	7.88875	3.01902
XLOC_024333	-	chr6:16761858-16766840	1.89612	1.01029
XLOC_024334	STMND1	chr6:17102257-17131372	0.328324	0.0792999
XLOC_024335	RBM24	chr6:17281577-17293868	4.48312	2.81443
XLOC_024336	CAP2	chr6:17393504-17557792	10.4948	8.94934
XLOC_024337	FAM8A1	chr6:17600286-17611719	28.6724	17.2697
XLOC_024338	KDM1B	chr6:18155387-18223853	4.55165	3.07722
XLOC_024339	RNF144B	chr6:18387349-18468874	2.80414	2.26694
XLOC_024340	MIR548A1	chr6:18571783-18571880	0	0
XLOC_024341	ID4	chr6:19837369-19842200	0.270383	0.234074
XLOC_024342	E2F3	chr6:20401905-20493717	5.2697	5.82414
XLOC_024343	CDKAL1	chr6:20534456-21232940	5.14182	4.85562
XLOC_024344	SOX4	chr6:21593740-21598618	19.5537	27.508
XLOC_024345	CASC15	chr6:21666443-22195071	0.0948137	1.83705
XLOC_024346	HDGFL1	chr6:22569448-22570521	0	0.0205038
XLOC_024347	NRSN1	chr6:24126185-24147529	0	0.0120042
XLOC_024348	KAAG1	chr6:24168383-24383292	3.18469	1.14661
XLOC_024349	MRS2	chr6:24402907-24489622	10.5635	8.89399
XLOC_024350	ALDH5A1	chr6:24494810-24537207	21.9445	13.886
XLOC_024351	ACOT13	chr6:24667034-24720889	14.4113	12.6218
XLOC_024352	GMNN	chr6:24774930-24786097	30.7036	26.225
XLOC_024353	LRRC16A	chr6:25279427-25620565	3.10931	1.9487
XLOC_024354	SCGN	chr6:25652200-25832059	0.504048	14.0977
XLOC_024355	HIST1H2BA	chr6:25652200-25832059	0	0.101023
XLOC_024356	HIST1H2APS1	chr6:25652200-25832059	0.758903	0.173518
XLOC_024357	SLC17A4	chr6:25652200-25832059	19.852	13.2976
XLOC_024358	TRIM38	chr6:25962688-25989255	4.985	5.11875
XLOC_024359	-	chr6:25992650-26002089	2.07764	0.596414
XLOC_024360	HIST1H3A	chr6:26020489-26020958	0.339037	0.551279
XLOC_024361	HIST1H4A	chr6:26021678-26022050	0.382472	0.278422
XLOC_024362	HIST1H3C	chr6:26045410-26045869	1.15109	1.19358
XLOC_024363	HFE	chr6:26087184-26096825	6.63168	8.13376
XLOC_024364	HIST1H4C	chr6:26103687-26105026	49.1686	37.9328
XLOC_024365	HIST1H2AC	chr6:26111385-26138915	123.172	165.301
XLOC_024366	HIST1H1E	chr6:26156330-26157115	0.86383	0.556395
XLOC_024367	HIST1H2BD	chr6:26157444-26173731	112.454	96.7732
XLOC_024368	HIST1H2BE	chr6:26183795-26184230	0.256517	0.0993347
XLOC_024369	HIST1H2BF	chr6:26199522-26200600	0.828135	1.10043
XLOC_024370	HIST1H4E	chr6:26204460-26206032	1.6623	1.69138
XLOC_024371	HIST1H2AE	chr6:26214070-26217551	16.5343	12.4789
XLOC_024372	HIST1H3E	chr6:26224169-26227475	2.285	3.05125
XLOC_024373	HIST1H4F	chr6:26240425-26240793	0	0
XLOC_024374	HIST1H2BH	chr6:26251576-26253713	0.724855	1.11646
XLOC_024375	HIST1H2BI	chr6:26272975-26273412	0.637114	0.59102
XLOC_024376	BTN3A2	chr6:26365158-26378320	8.20219	17.876
XLOC_024377	BTN2A2	chr6:26382885-26394872	3.0419	3.11286
XLOC_024378	BTN3A1	chr6:26402236-26415216	5.21084	8.52385
XLOC_024379	BTN2A3P	chr6:26421390-26432951	0.288141	0.357799
XLOC_024380	BTN3A3	chr6:26440452-26453419	5.38185	5.17609
XLOC_024381	BTN2A1	chr6:26457903-26482509	6.00955	4.34944
XLOC_024382	BTN1A1	chr6:26501266-26510424	0	0.0455877
XLOC_024383	HCG11	chr6:26521705-26527384	0.563405	0.167227
XLOC_024384	HMGN4	chr6:26538343-26546939	17.8745	24.2241
XLOC_024385	ABT1	chr6:26596942-26600733	21.6733	16.6531
XLOC_024386	LINC00240	chr6:26956992-27023974	0.896895	2.13755
XLOC_024387	HIST1H2AG	chr6:27133037-27146858	8.96886	5.62572
XLOC_024388	HIST1H4I	chr6:27133037-27146858	0	1.19608
XLOC_024389	HIST1H2AH	chr6:27147081-27147562	0.345767	0.63794
XLOC_024390	MIR3143	chr6:27147625-27147688	0	0
XLOC_024391	PRSS16	chr6:27247722-27256620	1.07658	0.044181
XLOC_024392	VN1R10P	chr6:27324760-27325962	0	0
XLOC_024393	ZNF391	chr6:27388744-27403903	0.988266	0.326262
XLOC_024394	LINC01012	chr6:27694034-27710222	0.608746	0.648037
XLOC_024395	LOC100131289	chr6:27761743-27763187	0.173393	0.163106
XLOC_024396	"HIST1H2AI,HIST1H3H"	chr6:27808152-27812044	3.00917	7.26966
XLOC_024397	HIST1H2BM	chr6:27815043-27815489	0.165147	0.158084
XLOC_024398	HIST1H4J	chr6:27824124-27824480	2.42344	2.06457
XLOC_024399	HIST1H2BN	chr6:27838474-27855505	2.03656	1.66185
XLOC_024400	HIST1H2AL	chr6:27865328-27865798	0.524769	0.778848
XLOC_024401	HIST1H2BO	chr6:27893424-27893891	0.936145	1.02045
XLOC_024402	OR2B6	chr6:27957240-27958182	0.167908	0.0724326
XLOC_024403	ZNF165	chr6:28078800-28089562	2.99909	1.17288
XLOC_024404	ZSCAN12P1	chr6:28090247-28096892	0.407915	0.220869
XLOC_024405	ZSCAN16	chr6:28121794-28137316	4.91985	2.67987
XLOC_024406	ZKSCAN8	chr6:28141909-28159472	2.94376	2.96266
XLOC_024407	ZNF192P1	chr6:28161760-28169595	0.312774	0.256843
XLOC_024408	ZSCAN9	chr6:28225034-28233486	5.76121	4.57793
XLOC_024409	NKAPL	chr6:28259296-28260958	0.0211694	0.37623
XLOC_024410	ZSCAN26	chr6:28267009-28278418	3.17564	3.32606
XLOC_024411	PGBD1	chr6:28280908-28303617	3.36206	2.03972
XLOC_024412	ZKSCAN3	chr6:28324667-28370032	2.37579	1.21427
XLOC_024413	GPX5	chr6:28526011-28534951	0.15666	0.0129242
XLOC_024414	HCG14	chr6:28896529-28897320	1.20403	0
XLOC_024415	LINC01556	chr6:28943783-28944538	0.200152	0.0439871
XLOC_024416	-	chr6:28985843-28990613	0.361982	0.893675
XLOC_024417	LOC100129636	chr6:29036020-29076740	0	0
XLOC_024418	OR2J3	chr6:29111809-29112884	0.0288511	0
XLOC_024419	OR2J2	chr6:29173533-29174574	0	0
XLOC_024420	OR14J1	chr6:29306689-29307655	0	0
XLOC_024421	OR12D2	chr6:29396638-29397671	0	0
XLOC_024422	OR10C1	chr6:29439938-29440977	0	0
XLOC_024423	OR2H1	chr6:29458452-29464322	0	0
XLOC_024424	LINC01015	chr6:29529405-29533568	0	0.0232098
XLOC_024425	SNORD32B	chr6:29582251-29582328	0	0
XLOC_024426	OR2H2	chr6:29587905-29588968	0	0
XLOC_024427	MOG	chr6:29656980-29672372	0	0.01705
XLOC_024428	-	chr6:29702755-29717188	0	1.98143
XLOC_024429	HLA-F	chr6:29722908-29749049	56.883	135.612
XLOC_024430	LOC554223	chr6:29790819-29945884	0.132462	1.23487
XLOC_024431	"HLA-A,HLA-G,HLA-H"	chr6:29790819-29945884	353.458	987.01
XLOC_024432	-	chr6:29790819-29945884	6.34283	5.03179
XLOC_024433	HCG9	chr6:29975114-29978400	0	0.157721
XLOC_024434	HLA-J	chr6:30001010-30061184	0.221633	0.141064
XLOC_024435	ZNRD1	chr6:30061239-30064909	49.3035	34.1201
XLOC_024436	PPP1R11	chr6:30067154-30075851	48.8878	49.7724
XLOC_024437	TRIM31-AS1	chr6:30100953-30114724	1.10022	0.0918774
XLOC_024438	TRIM40	chr6:30136107-30148735	0.035082	0.00819319
XLOC_024439	TRIM15	chr6:30151940-30172696	8.16975	10.0463
XLOC_024440	HLA-L	chr6:30234038-30346858	0.0594543	0.0510656
XLOC_024441	"RPP21,TRIM39,TRIM39-RPP21"	chr6:30234038-30346858	108.563	80.4212
XLOC_024442	HLA-E	chr6:30489405-30494205	147.583	220.501
XLOC_024443	PRR3	chr6:30541377-30564696	3.06906	3.20371
XLOC_024444	ABCF1	chr6:30571392-30593152	32.9135	30.4801
XLOC_024445	MIR877	chr6:30571392-30593152	0	0
XLOC_024446	MRPS18B	chr6:30617708-30626397	81.0939	73.6012
XLOC_024447	"ATAT1,C6orf136"	chr6:30626583-30673053	20.6145	16.7367
XLOC_024448	TUBB	chr6:30720200-30725426	258.701	339.339
XLOC_024449	DDR1	chr6:30882612-30900802	41.5191	26.389
XLOC_024450	MIR4640	chr6:30882612-30900802	0	0
XLOC_024451	"GTF2H4,VARS2"	chr6:30908179-30928449	22.9684	22.9069
XLOC_024452	DPCR1	chr6:30940999-30954221	0.0350723	0
XLOC_024453	MUC21	chr6:30983707-30988637	0.0108313	0
XLOC_024454	MUC22	chr6:31005951-31035402	0	0
XLOC_024455	HCG22	chr6:31053449-31059878	0	0.0177746
XLOC_024456	PSORS1C1	chr6:31114830-31140153	2.20075	0.320697
XLOC_024457	TCF19	chr6:31158418-31164215	4.95764	5.15679
XLOC_024458	HCG27	chr6:31197759-31203968	0.627295	0.463177
XLOC_024459	HLA-C	chr6:31268748-31357221	115.573	168.219
XLOC_024460	MICA	chr6:31394243-31415357	3.56969	12.0665
XLOC_024461	HCP5	chr6:31463179-31465809	3.68425	7.81922
XLOC_024462	HCG26	chr6:31471228-31472408	1.04398	1.26682
XLOC_024463	-	chr6:31473406-31478168	0.460719	1.35835
XLOC_024464	MICB	chr6:31494738-31511126	1.4553	1.95725
XLOC_024465	MCCD1	chr6:31528961-31546848	0.197259	0
XLOC_024466	NFKBIL1	chr6:31546850-31558829	34.2506	24.2184
XLOC_024467	LTA	chr6:31572098-31574323	0.121289	0.338425
XLOC_024468	TNF	chr6:31575566-31578335	0.175763	0.322975
XLOC_024469	LST1	chr6:31586178-31592985	2.29135	18.5399
XLOC_024470	AIF1	chr6:31615210-31617021	12.91	57.1215
XLOC_024471	PRRC2A	chr6:31620637-31637777	18.9228	28.063
XLOC_024472	SNORA38	chr6:31620637-31637777	0	0
XLOC_024473	MIR6832	chr6:31620637-31637777	0	0
XLOC_024474	APOM	chr6:31639024-31658210	74.3438	159.704
XLOC_024475	"CSNK2B,LY6G5B"	chr6:31661228-31673540	103.906	119.699
XLOC_024476	LY6G6F	chr6:31706906-31710595	0.0433349	0
XLOC_024477	LY6G6D	chr6:31715355-31717804	0.310568	0
XLOC_024478	C6orf25	chr6:31723343-31726708	0.257866	0.020228
XLOC_024479	"MSH5,MSH5-SAPCD1,SAPCD1"	chr6:31739947-31777331	5.49246	4.84858
XLOC_024480	HSPA1A	chr6:31809618-31817944	98.9503	168.15
XLOC_024481	HSPA1B	chr6:31827734-31830254	37.4331	70.4826
XLOC_024482	C6orf48	chr6:31834914-31839766	147.074	121.469
XLOC_024483	SNORD48	chr6:31834914-31839766	0	0
XLOC_024484	SNORD52	chr6:31834914-31839766	0	0
XLOC_024485	"C2,CFB"	chr6:31897784-31952086	295.807	785.876
XLOC_024486	"SKIV2L,STK19"	chr6:31952086-31981446	21.3761	17.2081
XLOC_024487	"C4A,C4B"	chr6:31982056-32002681	11.7626	62.9449
XLOC_024488	CYP21A1P	chr6:32005635-32014184	1.58909	1.7956
XLOC_024489	STK19	chr6:32005635-32014184	1.43426	0.111242
XLOC_024490	C4B_2	chr6:32014794-32035418	15.2732	55.5773
XLOC_024491	CYP21A2	chr6:32038315-32109374	1.5616	1.02938
XLOC_024492	"EGFL8,PPT2,PPT2-EGFL8"	chr6:32152801-32178111	24.9419	14.865
XLOC_024493	RNF5	chr6:32178384-32180793	106.092	103.441
XLOC_024494	MIR6833	chr6:32178384-32180793	0	0
XLOC_024495	HCG23	chr6:32390509-32407130	0	0
XLOC_024496	HLA-DRA	chr6:32439841-32445051	91.0832	323.79
XLOC_024497	HLA-DRB1	chr6:32517376-32589836	168.277	9325.21
XLOC_024498	"HLA-DQA1,HLA-DQA2"	chr6:32637405-32763553	3.41925	49.5814
XLOC_024499	PSMB8-AS1	chr6:32840716-32853971	2.49394	3.3337
XLOC_024500	PSMB9	chr6:32854160-32859851	55.7336	177.011
XLOC_024501	LOC100294145	chr6:32894175-32903758	3.07279	2.28145
XLOC_024502	BRD2	chr6:32968659-32981505	48.5697	47.546
XLOC_024503	"HLA-DPB1,HLA-DPB2"	chr6:33064568-33131275	16.2797	40.4323
XLOC_024504	"HSD17B8,SLC39A7"	chr6:33193584-33206831	130.768	95.5807
XLOC_024505	MIR219A1	chr6:33207834-33207944	0	0
XLOC_024506	RING1	chr6:33208508-33212722	38.222	39.9973
XLOC_024507	HCG25	chr6:33249535-33271965	0.24791	0.062223
XLOC_024508	RPS18	chr6:33272074-33276512	4307.66	3724.06
XLOC_024509	B3GALT4	chr6:33277139-33278825	10.7085	1.0944
XLOC_024510	PFDN6	chr6:33289596-33317942	147.571	150.352
XLOC_024511	MIR6834	chr6:33289596-33317942	0	0
XLOC_024512	KIFC1	chr6:33391535-33409922	4.9042	6.51896
XLOC_024513	PHF1	chr6:33410995-33416455	30.6666	19.4895
XLOC_024514	"MIR5004,SYNGAP1"	chr6:33420069-33453691	0.707162	1.19734
XLOC_024515	ZBTB9	chr6:33454578-33457545	5.16319	5.52582
XLOC_024516	GGNBP1	chr6:33583698-33593338	0	0
XLOC_024517	ITPR3	chr6:33621378-33711751	41.7713	11.3862
XLOC_024518	MIR3934	chr6:33621378-33711751	0	0
XLOC_024519	MIR7159	chr6:33899134-33899200	0	0
XLOC_024520	HMGA1	chr6:34236799-34246231	204.654	229.315
XLOC_024521	MIR6835	chr6:34236799-34246231	0	0
XLOC_024522	-	chr6:34279141-34426125	17.6672	7.01152
XLOC_024523	PACSIN1	chr6:34466060-34535223	0.367692	0.140529
XLOC_024524	-	chr6:34696922-34697467	23.1991	13.2044
XLOC_024525	SNRPC	chr6:34757093-34773857	88.9971	100.885
XLOC_024526	UHRF1BP1	chr6:34792016-34888071	1.72265	1.79708
XLOC_024527	ANKS1A	chr6:34889260-35091413	4.85953	3.41201
XLOC_024528	SCUBE3	chr6:35214061-35253079	0.0642648	0.0566734
XLOC_024529	ZNF76	chr6:35259530-35295987	10.4287	9.25651
